Date,returns,Y_return,vol-20,vol_20,T_vol_shock,lag_return
2021-03-15,-0.00677230030883567,-0.00677230030883567,0.0142332195750566,0.0142332195750566,1,-0.00952472273527502
2021-03-16,-0.00127679886533006,-0.00127679886533006,0.0140081215244272,0.0140081215244272,1,-0.00677230030883567
2021-03-17,-0.0127669111555391,-0.0127669111555391,0.0142336318307827,0.0142336318307827,1,-0.00127679886533006
2021-03-18,-0.0111650711539744,-0.0111650711539744,0.0143437328279368,0.0143437328279368,1,-0.0127669111555391
2021-03-19,0.012705880170275,0.012705880170275,0.0146889428411647,0.0146889428411647,1,-0.0111650711539744
2021-03-22,-0.000515570307230684,-0.000515570307230684,0.0145721389236872,0.0145721389236872,1,0.012705880170275
2021-03-23,0.00530265603379113,0.00530265603379113,0.0138524248438628,0.0138524248438628,1,-0.000515570307230684
2021-03-24,-0.0180735235920704,-0.0180735235920704,0.0144483952579954,0.0144483952579954,1,0.00530265603379113
2021-03-25,-0.0155504734594162,-0.0155504734594162,0.0140904443421372,0.0140904443421372,1,-0.0180735235920704
2021-03-26,0.0126526485091806,0.0126526485091806,0.0143171661059251,0.0143171661059251,1,-0.0155504734594162
2021-03-30,0.0230178606027014,0.0230178606027014,0.0125847375837662,0.0125847375837662,1,0.0126526485091806
2021-03-31,-0.0104551643454306,-0.0104551643454306,0.0123301316450491,0.0123301316450491,1,0.0230178606027014
2021-04-01,0.0119528533440869,0.0119528533440869,0.0123955139347573,0.0123955139347573,1,-0.0104551643454306
2021-04-05,-0.0155602964791876,-0.0155602964791876,0.0117218422848818,0.0117218422848818,1,0.0119528533440869
2021-04-06,0.00311720371351099,0.00311720371351099,0.0115832878988324,0.0115832878988324,1,-0.0155602964791876
2021-04-07,0.0091890876818974,0.0091890876818974,0.0116434274683184,0.0116434274683184,1,0.00311720371351099
2021-04-08,0.00368776070793677,0.00368776070793677,0.0116745942241573,0.0116745942241573,1,0.0091890876818974
2021-04-09,-0.00262214664066124,-0.00262214664066124,0.0114546653711583,0.0114546653711583,1,0.00368776070793677
2021-04-12,-0.0359646328172392,-0.0359646328172392,0.0137738063396805,0.0137738063396805,1,-0.00262214664066124
2021-04-13,0.0134651323447003,0.0134651323447003,0.0141487775256571,0.0141487775256571,1,-0.0359646328172392
2021-04-15,0.0052705706692091,0.0052705706692091,0.0141814267985948,0.0141814267985948,1,0.0134651323447003
2021-04-16,0.00249317162812661,0.00249317162812661,0.0142051000279731,0.0142051000279731,1,0.0052705706692091
2021-04-19,-0.01783508230883,-0.01783508230883,0.0144689862544856,0.0144689862544856,1,0.00249317162812661
2021-04-20,-0.00440049100908302,-0.00440049100908302,0.0143029852125891,0.0143029852125891,1,-0.01783508230883
2021-04-22,0.00764744121280046,0.00764744121280046,0.0140927934657634,0.0140927934657634,1,-0.00440049100908302
2021-04-23,-0.00450828009420433,-0.00450828009420433,0.0141114658819902,0.0141114658819902,1,0.00764744121280046
2021-04-26,0.00996668545920294,0.00996668545920294,0.0142650452663758,0.0142650452663758,1,-0.00450828009420433
2021-04-27,0.0115348603701411,0.0115348603701411,0.0139464280484775,0.0139464280484775,1,0.00996668545920294
2021-04-28,0.0143306788088348,0.0143306788088348,0.0137520323042794,0.0137520323042794,1,0.0115348603701411
2021-04-29,0.00203972830553565,0.00203972830553565,0.0135159460652479,0.0135159460652479,1,0.0143306788088348
2021-04-30,-0.0178695252286075,-0.0178695252286075,0.0131482474347751,0.0131482474347751,1,0.00203972830553565
2021-05-03,0.000208491727290987,0.000208491727290987,0.0129476338695735,0.0129476338695735,1,-0.0178695252286075
2021-05-04,-0.00945062422499917,-0.00945062422499917,0.0127742885625895,0.0127742885625895,1,0.000208491727290987
